ID,N,Ha
16127,1,2.14
16129,137,295.667
16130,12,2.35
16131,35,28.995
16134,1,3.741
16136,4,3.101
16137,1,2.691
16139,1,2.481
16140,1,3.071
16142,2,3.751
16144,8,12.082
16145,1,5.41
16146,2,2.18
16147,16,9.861
16149,55,2.24
16150,1,4.091
16151,55,5.031
16152,22,2.27
16154,34,32.883
16156,1,4.61
16157,9,16.292
16158,2,3.01
16159,49,7.841
16161,9,2.16
16162,69,39.291
16163,2,3.84
16164,5,2.69
16165,6,3.71
16166,6,3.97
16167,20,2.68
16168,9,4.69
16170,3,6.11
16171,5,3.22
16172,86,20.961
16173,6,4.08
16174,23,15.519
16175,86,36.688
16176,194,207.234
16177,46,50.946
16180,2,2.6
16181,18,13.102
16183,8,2.27
16184,2,3.181
16186,57,95.331
16187,2,3.56
16188,4,5.55
16189,1,3.3
16192,36,10.401
16193,29,4.61
16194,2,2.81
16195,6,5.16
16196,3,2.1
16198,4,2.39
16199,9,3.52
16203,3,3.02
16204,21,4.44
16206,10,27.137
16207,97,57.182
16208,45,24.598
16209,3,2.72
16210,8,3.07
16211,5,2.19
16212,11,3.34
16213,2,4.779
16214,4,2.43
16215,25,18.197
16216,229,126.169
16217,21,2.51
16218,6,2.909
16219,132,9.328
16220,135,6.519
16221,31,5.659
16223,25,3.569
16224,232,101.063
16225,2,2.19
16226,34,15.968
16227,10,2.17
16228,193,94.511
16229,31,6.309
16230,2,2.429
16231,3,3.199
16232,4,5.759
16233,136,90.405
16236,1,6.33
16237,1,3.43
16238,1,7.759
16239,4,2.32
16240,1,7.129
16241,3,5.989
16242,46,34.427
16243,156,11.299
16244,1,2.98
16245,3,2.33
16246,13,28.847
16247,47,44.205
16250,78,72.233
16251,26,8
16252,4,5.34
16255,20,14.837
16256,3,2.36
16257,1,14.847
16258,1,3.689
16259,1,2.12
16260,2,3.599
16261,378,3.309
16262,12,4.069
16263,3,2.44
16264,3,7.479
16265,58,10.298
16266,40,11.318
16267,2,2.05
16268,18,13.422
16269,7,3.931
16270,16,3.631
16271,38,4.26
16272,100,50.044
16273,16,48.926
16278,2,9.071
16280,3,8.01
16281,193,224.559
16283,3,12.18
16284,2,11.51
16285,3,4.37
16287,7,24.89
16288,29,24.011
16289,1,3.39
16291,2,7.15
16292,3,3.55
16293,45,12.5
16294,65,60.53
16295,4,31.141
16296,146,85.953
16297,1,11.8
16298,12,12.15
16301,9,5.36
16302,11,5.76
16304,33,3.72
16306,4,4.1
16307,44,5.02
16308,3,11.671
16309,2,12.171
16310,52,6.531
16311,2,6.191
16312,2,4.551
16314,3,5.581
16316,46,53.634
16317,253,264.029
16318,114,80.517
16319,19,20.591
16320,47,105.195
16326,1,5.081
16328,1,10.691
16330,2,5.831
16331,1,6.481
16332,2,6.801
16333,122,95.34
16334,60,80.798
16336,1,3.981
16337,118,46.66
16339,37,22.476
16340,6,18.364
16341,2,3.341
16342,92,3.351
16345,5,2.34
16349,20,29.425
16354,1,4.331
16355,1,4.171
16357,1,2.31
16359,67,139.863
16360,8,4.501
16362,119,2.611
16363,8,17.594
16365,7,49.019
16366,43,25.64
16367,2,12.711
16368,1,6.62
16369,6,14.16
16370,32,50.101
16373,1,12.29
16374,1,3.01
16375,3,26.251
16379,3,16.671
16380,398,95.065
16381,70,125.884
16382,1,2.39
16383,260,275.841
16384,1,5.16
16385,21,39.479
16387,5,8.42
16388,29,19.82
16389,184,43.16
16390,1,2.62
16391,57,3.19
16392,1,5.21
16393,22,40.02
16394,66,161.142
16396,11,45.596
16397,57,52.837
16400,1,9.861
16401,70,88.397
16403,31,63.924
16406,2,4.571
16407,9,34.025
16409,1,8.841
16412,1,5.68
16413,3,3.66
16415,29,15.21
16417,1,5.73
16419,21,81.792
16421,44,46.97
16422,1,4.91
16425,16,2.851
16426,3,4.921
16427,2,2.07
16428,1,4.551
16429,1,6.701
16432,22,59.041
16433,1,21.684
16435,233,31.997
16436,26,31.257
16437,5,2.131
16438,77,125.507
16439,7,2.991
16440,4,3.341
16442,87,2.281
16443,1,3.231
16444,6,2.771
16445,9,4.281
16446,22,3.991
16447,90,18.956
16448,66,6.882
16449,90,53.134
16451,2,19.413
16453,3,8.032
16454,1,4.911
16455,4,5.281
16456,4,41.659
16457,3,8.702
16459,52,115.981
16463,1,5.901
16464,27,13.633
16466,34,16.964
16468,1,5.941
16469,3,15.543
16471,124,191.232
16472,5,2.22
16473,74,47.352
16474,69,51.752
16476,14,5.731
16479,17,3.369
16480,1,2.219
16481,3,2.139
16482,70,75.827
16484,5,2.129
16485,7,8.247
16486,186,97.807
16487,1,5.588
16488,7,2.689
16489,62,7.827
16490,3,3.079
16491,863,448.649
16492,1,2.419
16493,20,7.578
16494,109,6.938
16495,6,3.049
16496,3,4.109
16498,4,2.709
16499,24,2.999
16500,1,3.459
16501,7,3.379
16502,15,2.409
16503,11,5.269
16504,3,2.259
16505,55,4.268
16506,33,6.447
16507,60,5.358
16508,16,9.366
16509,18,8.316
16510,36,7.367
16511,284,28.687
16512,310,11.965
16513,12,5.917
16514,21,10.055
16515,70,10.885
16516,172,6.447
16517,258,20.631
16518,224,60.513
16519,6,3.868
16520,16,3.568
16521,51,3.299
16522,185,13.374
16523,146,28.298
16524,127,11.645
16525,59,19.142
16526,5,3.448
16527,32,3.718
16528,5,2.269
16529,1,2.059
16530,412,155.563
16531,40,4.978
16532,5,4.689
16533,15,8.808
16534,1,2.619
16535,105,4.729
16536,5,2.449
16537,115,3.599
16538,2,3.509
16539,8,7.427
16540,3,6.378
16541,9,3.189
16542,18,2.439
16543,24,3.649
16544,7,5.198
16545,101,6.978
16547,3,5.309
16548,2,3.369
16549,19,3.929
16550,127,18.685
16551,39,6.897
16552,42,9.726
16553,39,11.235
16554,4,2.349
16555,11,3.289
16556,169,32.236
16557,2,2.389
16558,5,4.158
16559,18,2.639
16560,12,6.157
16561,51,8.036
16562,4,2.159
16563,159,3.508
16564,50,4.028
16565,26,6.857
16566,216,8.526
16567,18,7.538
16568,15,3.729
16569,3,2.119
16570,17,2.479
16571,4,2.129
16572,6,4.939
16573,6,2.519
16574,17,2.479
16575,3,3.019
16576,3,3.699
16577,144,14.565
16578,126,17.834
16579,144,16.924
16580,2,2.649
16581,7,7.168
16582,5,2.409
16583,1,2.279
16584,2,2.339
16585,57,12.836
16586,1,2.509
16587,2,3.079
16588,1,3.709
16589,11,2.479
16590,2,3.019
16591,5,2.879
16592,41,11.987
16593,1,2.189
16594,118,2.839
16595,5,2.679
16597,13,3.519
16598,3,2.319
16599,57,14.155
16600,213,52.792
16601,164,50.952
16602,36,6.258
16603,40,7.569
16604,3,4.39
16605,7,9.559
16606,1,3.16
16607,17,2.95
16608,56,2.67
16609,151,21.308
16610,2,2.03
16611,4,2.1
16613,1,2.19
16614,629,174.894
16615,5,3.569
16617,1,3.039
16618,41,12.848
16619,12,2.48
16621,5,2.04
16622,2,10.488
16623,2,4.039
16624,1,4.069
16625,4,3.689
16626,3,4.469
16627,2,3.019
16628,4,3.619
16629,9,16.686
16630,151,12.037
16634,4,2.22
16635,5,2.2
16638,6,4.489
16641,1,2.2
16642,3,2.07
16643,2,3.119
16644,15,10.748
16648,63,10.348
16649,67,23.814
16650,2,2.909
16651,7,3.689
16652,5,13.477
16653,2,2.949
16654,2,3.659
16655,7,4.079
16656,2,2.28
16657,35,3.219
16658,17,2.989
16659,7,5.789
16660,21,10.187
16661,3,2.02
16663,4,10.898
16665,34,3.829
16667,9,2.259
16668,10,2.159
16669,10,2.269
16670,6,2.229
16671,20,9.897
16672,112,11.486
16673,4,2.009
16674,2,2.989
16676,54,7.418
16677,6,2.609
16678,12,2.099
16679,21,5.118
16680,7,13.906
16681,26,2.219
16682,11,5.448
16683,1,2.319
16684,1,2.739
16685,16,16.285
16687,6,8.038
16688,18,6.138
16690,118,16.325
16691,3,3.819
16692,2,4.859
16693,1,2.889
16694,14,5.618
16696,268,20.503
16697,109,12.966
16698,196,67.608
16699,35,10.836
16700,13,4.768
16701,2,5.298
16702,1,2.379
16703,14,6.588
16704,19,16.716
16705,189,29.912
16706,12,2.719
16707,141,27.533
16708,72,9.727
16709,2,3.169
16710,23,13.836
16711,186,118.263
16712,151,115.246
16713,11,10.547
16714,38,16.176
16715,93,36.1
16716,3,12.406
16717,29,12.517
16718,2,4.359
16719,7,17.875
16721,50,14.665
16722,39,13.276
16723,31,32.481
16724,69,5.549
16725,264,63.442
16726,4,2.649
16727,12,4.368
16728,42,6.128
16729,10,7.438
16731,1,2.799
16732,1,3.119
16733,2,5.918
16734,21,8.018
16735,22,14.486
16737,9,2.229
16738,267,25.499
16739,108,6.887
16740,3,3.048
16741,48,4.808
16742,77,3.449
16743,40,3.429
16744,144,8.477
16745,96,3.828
16746,94,2.139
16747,132,3.479
16748,69,3.648
16749,222,7.697
16750,25,2.749
16751,394,14.504
16752,81,27.668
16753,21,13.494
16754,90,15.093
16755,9,2.599
16756,8,16.099
16757,75,110.074
16759,2,8.159
16760,2,2.17
16761,1,6.299
16763,5,2.11
16765,64,126.86
16766,5,3.71
16767,32,34.308
16768,6,18.319
16771,2,8.019
16773,3,44.616
16774,15,6.42
16775,27,7.209
16778,1,8.449
16780,44,4.809
16781,5,10.909
16785,1,3.61
16786,5,28.815
16787,200,8.319
16788,145,7.868
16789,118,25.575
16790,154,10.438
16791,138,3.369
16792,5,4.609
16793,16,3.629
16794,41,10.868
16795,67,12.337
16796,4,9.538
16797,69,15.417
16798,85,5.849
16800,2,6.619
16801,3,11.967
16802,9,10.078
16803,15,2.08
16804,6,10.008
16805,1,5.32
16808,23,3.28
16809,40,2.04
16811,123,3.76
16813,48,2.71
16814,132,4.99
16815,20,2.2
16816,30,7.799
16817,1,5.519
16820,10,18.691
16821,1,2.26
16824,3,3.25
16827,2,5.401
16829,48,4.931
16831,1,2.87
16833,1,3.01
16834,88,38.46
16836,8,49.871
16839,31,13.88
16841,1,2.08
16847,51,24.809
16848,111,146.315
16849,966,915.222
16850,12,11.19
16854,2,5.151
16855,125,17.255
16856,73,38.15
16857,5,7.902
16858,109,21.906
16859,3,3.051
16860,4,3.391
16861,2,2.981
16866,27,13.584
16869,3,2.221
16870,4,5.011
16871,6,2.411
16872,155,86.196
16874,4,2.43
16875,1,4.061
16877,1,2.851
16878,1,2.481
16880,1,3.781
16882,2,33.886
16883,2,3.591
16885,1,2.61
16887,74,54.521
16888,5,12.163
16889,1,3.071
16892,3,9.462
16893,1,7.581
16897,61,14.694
16898,4,32.486
16899,41,50.849
16901,4,38.136
16903,10,14.683
16905,22,26.947
16906,419,91.319
16907,65,161.372
16908,5,5.271
16909,5,9.262
16910,3,11.533
16913,2,5.791
16914,64,97.312
16915,4,6.181
16916,9,20.643
16917,1,2.04
16918,6,3.13
16920,27,27.133
16923,46,123.287
16925,1,2.63
16928,2,6.861
16929,2,6.851
16930,29,25.454
16931,1,2.19
16933,2,8.091
16934,1,3.71
16936,1,7.66
16940,30,22.349
16941,105,41.729
16948,83,102.227
16949,96,24.073
16956,54,28.494
16958,12,4.611
16959,10,2.332
16960,16,7.186
16961,57,3.253
16962,1,3.943
16963,2,8.397
16966,21,6.905
16967,3,2.452
16968,4,2.252
16969,1,2.072
16970,1,8.577
16971,5,8.697
16974,1,11.809
16975,12,23.739
16977,182,29.994
16978,8,7.716
16979,4,2.122
16980,7,13.631
16983,129,92.262
16984,20,6.805
16986,2,7.496
16989,9,8.016
16991,6,2.182
16992,28,7.786
16993,2,4.884
16994,16,11.359
16996,11,4.484
16997,56,7.846
16998,10,6.945
17005,37,34.477
17006,26,23.889
17007,15,24.399
17008,24,23.799
17009,29,12.64
17010,112,95.305
17011,1,11.809
17013,38,2.872
17014,21,2.762
17015,162,2.232
17016,4,2.612
17017,12,11.219
17018,1,2.142
17021,1,2.752
17022,1,7.476
17028,2,27.351
17029,3,3.473
17033,152,69.685
17035,9,8.086
17036,1,6.365
17038,18,48.188
17039,20,13.03
17040,4,5.554
17042,264,124.638
17043,78,8.847
17045,82,18.545
17046,6,6.185
17048,1,4.484
17049,151,83.376
17050,28,41.663
17051,1,3.683
17052,1,4.744
17053,4,7.266
17054,1,24.539
17056,8,6.715
17058,1,4.073
17059,1,50.77
17060,2,2.002
17061,6,10.128
17063,1,5.925
17065,28,5.214
17066,9,8.176
17068,2,6.825
17071,3,2.302
17072,1,5.324
17076,6,5.174
17077,56,7.806
17078,13,3.683
17079,2,6.325
17080,1,5.144
17083,1,6.825
17084,10,18.124
17086,4,13.491
17088,1,6.875
17089,59,5.925
17096,2,2.342
17097,3,4.123
17100,2,20.756
17102,1,5.554
17103,9,10.478
17104,4,7.336
17105,43,6.485
17107,1,3.503
17108,2,2.842
17113,2,6.555
17115,1,3.042
17117,135,3.022
17118,169,156.563
17119,18,55.444
17120,47,147.736
17121,50,58.896
17122,1,3.413
17123,1,2.322
17124,4,2.622
17126,1,32.926
17127,5,4.714
17128,68,11.999
17129,15,38.44
17130,26,3.683
17131,1,11.169
17132,1,19.976
17133,1,3.753
17134,50,10.308
17135,29,9.477
17136,2,3.413
17137,113,138.709
17139,2,14.962
17140,9,24.839
17143,183,119.634
17145,1,13.831
17146,85,101.33
17153,1,16.093
17154,1,9.778
17156,141,163.929
17157,1,2.242
17158,5,26.261
17159,10,2.602
17160,14,3.743
17162,22,73.618
17163,61,45.576
17165,87,78.912
17166,146,49.549
17167,27,26.691
17168,6,13.831
17169,4,16.613
17170,1,5.644
17172,3,17.334
17174,60,98.847
17175,2,2.342
17176,3,29.033
17178,2,12.12
17180,2,19.065
17181,1,4.073
17184,1,19.596
17186,1,4.273
17187,2,9.307
17188,274,46.617
17200,23,13.641
17207,25,11.449
17210,1,12.13
17211,28,26.981
17212,42,51.451
17213,2,5.765
17217,1,5.975
17219,13,16.863
17222,1,4.003
17228,3,7.126
17231,1,4.994
17234,1,7.606
17235,5,7.426
17236,20,2.242
17237,2,7.876
17238,1,4.243
17239,1,5.104
17240,23,9.117
17241,48,38.3
17243,7,4.984
17248,40,34.237
17249,1,5.224
17252,1,3.403
17255,3,23.649
17260,1,4.263
17263,2,2.462
17264,15,4.163
17265,332,132.153
17267,35,12.63
17271,6,12.119
17272,1,49.959
17273,9,20.876
17274,1,12.75
17275,105,65.431
17276,3,5.744
17277,23,7.486
17278,34,4.103
17279,33,3.493
17280,85,65.811
17281,72,38.62
17282,6,16.053
17285,4,3.002
17286,3,7.015
17288,3,9.858
17289,3,3.062
17290,46,30.143
17291,2,4.323
17294,101,182.672
17295,53,3.523
17297,4,10.328
17299,104,43.614
17301,1,2.512
17303,67,13.34
17306,3,12.029
17311,4,2.612
17312,1,5.314
17313,21,40.782
17314,21,16.173
17315,3,4.614
17316,113,44.845
17317,9,10.678
17318,1,2.182
17319,1,2.022
17320,5,2.122
17321,126,3.453
17322,26,5.244
17323,189,75.809
17324,7,4.463
17326,40,6.945
17327,10,6.245
17328,100,3.603
17329,80,15.272
17330,375,4.834
17331,4,3.383
17332,6,2.002
17333,2,2.632
17335,189,4.093
17336,62,7.976
17337,5,6.815
17338,3,7.566
17339,16,3.693
17340,1,2.412
17342,48,6.835
17343,4,2.282
17344,82,12.46
17347,1,5.724
17349,57,13.631
17350,27,43.694
17351,4,12.41
17352,49,6.825
17353,23,5.224
17354,50,2.372
17355,149,10.768
17356,1,3.162
17357,1,4.974
17358,4,8.136
17359,3,2.712
17360,3,18.835
17361,4,5.744
17365,63,75.608
17366,1,2.632
17371,6,13.1
17372,12,2.472
17373,117,11.669
17376,42,43.003
17377,4,15.192
17378,7,4.544
17379,2,6.115
17380,1,2.342
17382,97,80.993
17383,6,6.545
17384,40,56.054
17387,20,118.182
17394,12,9.037
17395,4,21.477
17396,5,9.197
17397,87,154.37
17399,8,2.502
17400,103,11.269
17404,3,3.263
17409,67,8.146
17410,240,12.059
17411,9,23.878
17412,44,17.444
17413,33,3.142
17415,53,48.358
17416,1,3.192
17417,1,8.607
17418,60,2.562
17419,4,6.875
17420,1,2.002
17422,29,18.895
17424,44,36.318
17425,3,18.815
17427,45,2.272
17428,3,2.332
17430,49,12.029
17432,176,5.024
17433,6,6.895
17434,84,44.515
17435,1,4.403
17436,13,82.925
17437,3,23.538
17440,3,28.682
17442,8,2.432
17443,14,2.402
17444,6,6.555
17445,41,16.663
17446,2,2.542
17447,101,47.826
17448,49,59.976
17449,166,9.517
17450,85,28.992
17451,27,3.753
17452,20,11.619
17453,3,5.074
17454,125,134.523
17455,99,5.514
17456,40,49.738
17457,57,34.927
17459,78,3.092
17460,24,20.055
17461,48,41.282
17462,2,8.987
17463,49,13.24
17464,3,4.774
17465,10,3.643
17467,1,2.722
17468,302,349.178
17469,3,2.502
17472,1,7.956
17474,74,67.592
17477,3,7.966
17479,35,10.248
17481,1,3.293
17484,1,3.413
17485,172,2.802
17486,99,11.749
17488,53,94.953
17493,4,21.316
17494,17,48.617
17497,2,2.702
17498,1,4.553
17499,9,20.576
17502,1,4.794
17505,40,22.267
17506,1,5.384
17508,26,9.117
17510,2,10.338
17511,28,23.518
17513,3,3.393
17515,1,6.145
17519,35,27.921
17520,3,6.095
17524,73,22.557
17525,1,15.972
17533,5,8.527
17534,1,2.272
17535,72,111.456
17536,8,6.995
17537,30,27.781
17539,17,35.097
17543,107,17.744
17544,1,5.534
17545,2,6.345
17546,2,23.288
17547,1,3.703
17548,1,14.091
17551,5,17.003
17555,1,5.494
17557,56,6.075
17559,9,3.102
17561,1,3.643
17562,1,3.623
17564,1,10.428
17565,21,7.506
17568,5,3.172
17569,87,41.843
17570,2,3.142
17571,1,5.114
17572,21,14.511
17573,54,50.449
17574,1,2.582
17575,31,43.654
17576,1,2.942
17577,5,3.022
17578,6,5.304
17582,21,3.423
17583,1,4.704
17585,1,2.382
17587,2,9.337
17588,40,18.164
17589,3,5.274
17590,1,2.042
17592,1,5.985
17594,1,5.254
17595,9,44.264
17601,4,4.043
17604,52,20.206
17605,1,2.552
17606,5,2.112
17607,21,7.896
17608,1,8.537
17609,12,9.037
17610,24,5.975
17611,75,3.853
17615,7,5.474
17616,1,3.993
17619,2,3.913
17622,91,61.028
17623,1,14.922
17630,1,77.13
17632,3,10.688
17635,1,8.837
17637,9,38.7
17640,1,4.033
17641,1,2.182
17642,2,3.733
17643,328,187.125
17646,14,39.471
17647,9,6.035
17648,1,3.263
17649,1,2.412
17650,2,10.358
17658,17,17.574
17667,23,36.398
17669,17,13.08
17674,2,7.616
17676,1,4.093
17677,1,6.405
17683,4,11.149
17688,5,9.558
17689,1,4.003
17691,44,5.314
17693,3,6.555
17701,40,3.673
17703,8,2.922
17704,22,18.885
17705,2,4.794
17707,2,14.571
17708,139,17.524
17710,23,9.698
17711,16,24.809
17717,1,21.597
17718,1,7.486
17725,2,18.064
17726,3,9.207
17727,87,3.162
17730,77,49.769
17734,94,156.072
17736,21,12.78
17740,1,30.644
17742,1,6.955
17743,48,2.402
17744,1,12.6
17746,2,2.652
17747,1,13.741
17755,15,6.355
17760,1,7.416
17761,3,3.583
17762,7,2.032
17763,1,19.075
17765,22,8.667
17766,1,5.885
17768,1,7.326
17769,1,3.463
17773,1,2.492
17779,107,44.856
17780,3,7.066
17786,10,20.887
17793,2,2.462
17794,5,2.222
17795,1,2.642
17796,6,3.523
17798,6,26.431
17801,1,5.765
17805,1,2.252
17806,16,2.682
17807,1,2.812
17808,174,149.908
17812,1,13.511
17815,2,10.488
17819,69,25.18
17820,61,2.602
17821,2,2.472
17823,4,3.062
17825,1,24.049
17828,1,8.677
17832,1,16.953
17834,1,4.534
17842,1,7.066
17846,1,126.46
17847,65,13
17849,59,129.392
17852,2,3.203
17854,2,13.461
17855,3,14.081
17856,6,8.417
17857,18,2.732
17858,7,2.092
17859,3,3.793
17862,7,35.448
17863,2,7.756
17866,9,9.478
17867,1,3.183
17868,2,3.072
17869,3,3.703
17870,1,2.482
17874,1,5.604
17875,1,3.112
17878,13,8.767
17883,1,4.293
17884,29,4.844
17886,81,3.132
17888,7,2.002
17889,1,16.873
17890,127,25.88
17891,10,3.963
17892,1,5.484
17893,2,4.474
17894,12,7.166
17895,8,3.863
17896,39,45.166
17897,2,2.532
17902,68,2.182
17905,110,110.337
17907,2,20.386
17908,2,19.636
17909,1,2.932
17910,67,128.282
17911,2,4.353
17912,1,6.615
17914,21,9.458
17916,10,25.49
17918,1,5.534
17919,202,45.976
17920,2,36.339
17921,8,14.892
17922,1,9.878
17924,2,2.012
17925,1,11.599
17927,13,8.236
17928,55,94.554
17930,1,16.543
17931,21,26.641
17933,21,11.919
17934,3,3.343
17935,9,2.122
17936,29,4.484
17937,2,7.336
17938,14,5.795
17939,22,8.737
17940,8,4.213
17941,19,14.892
17942,84,2.282
17943,10,2.172
17944,4,4.113
17945,1,5.464
17949,3,14.581
17952,2,5.114
17953,3,7.726
17954,1,12.18
17955,3,3.032
17956,5,4.954
17957,11,2.712
17958,90,7.446
17959,8,3.213
17960,5,6.295
17961,6,11.719
17963,14,7.056
17964,32,6.185
17965,66,159.606
17967,4,40.512
17968,1,2.112
17969,4,25.06
17971,10,2.572
17974,35,8.797
17975,4,3.373
17976,3,10.608
17979,61,6.945
17980,31,6.965
17981,14,3.983
17984,24,41.633
17985,2,4.433
17986,1,18.044
17987,7,2.932
17988,42,47.097
17989,26,6.935
17990,1,4.413
17991,1,2.992
17992,11,8.116
17993,8,4.634
17994,1,5.885
17995,79,8.827
17999,6,2.622
18000,1,3.883
18001,1,19.936
18002,16,46.146
18006,1,4.804
18009,6,4.053
18010,2,2.162
18012,113,8.186
18013,43,12.31
18014,128,43.544
18015,57,5.855
18017,1,23.869
18018,98,76.85
18019,37,34.787
18020,612,319.24
18021,17,2.062
18022,3,18.314
18023,16,3.873
18024,63,25.64
18025,3,14.291
18026,5,2.192
18027,38,50.69
18032,8,21.707
18034,1,38.81
18036,1,2.142
18039,1,36.429
18041,123,49.309
18042,43,33.516
18046,1,19.515
18048,2,38.741
18052,5,11.669
18054,7,4.734
18055,8,3.303
18056,76,13.701
18058,1,21.167
18063,80,10.979
18064,17,2.012
18068,28,15.022
18069,3,12.3
18070,1,3.343
18071,2,9.848
18076,1,6.015
18080,33,16.383
18083,3,9.948
18084,1,8.757
18086,1,13.741
18087,107,93.143
18089,59,25.94
18091,533,407.759
18096,3,7.146
18097,1,5.154
18101,2,4.674
18102,81,20.026
18103,4,4.624
18104,1,2.102
18112,7,2.172
18114,60,51.45
18118,30,8.727
18119,1,9.067
18122,51,88.82
18123,20,15.432
18124,7,5.074
18125,14,25.049
18126,1,10.878
18127,1,3.383
18128,151,200.084
18130,1,27.411
18133,3,6.215
18134,2,7.506
18135,11,2.472
18136,4,5.384
18138,16,14.501
18140,2,5.094
18141,2,3.453
18144,1,19.745
18147,1,2.212
18151,2,7.125
18154,4,33.496
18155,1,2.312
18156,66,56.994
18159,2,2.492
18160,48,18.604
18161,3,7.856
18164,32,70.534
18167,2,35.217
18168,6,84.795
18169,15,61.227
18170,118,178.816
18171,1,2.792
18172,4,17.473
18173,63,73.946
18175,23,4.423
18176,2,2.162
18178,4,4.844
18182,1,3.052
18183,1,5.054
18185,3,5.764
18188,21,55.303
18189,185,134.533
18190,3,8.767
18191,4,12.43
18192,3,30.864
18194,1,9.377
18195,1,18.264
18196,1,12.019
18197,1,2.052
18198,3,13.791
18199,31,3.863
18200,2,16.302
18204,14,13.48
18205,1,2.282
18207,4,6.945
18208,9,15.432
18210,2,5.194
18211,1,5.484
18212,68,24.899
18214,10,2.192
18216,53,30.534
18217,1,2.402
18218,1,3.633
18219,1,2.662
18220,10,2.572
18221,16,19.335
18222,107,14.841
18223,3,5.344
18224,12,3.913
18225,3,2.472
18229,41,36.859
18230,5,2.502
18231,62,60.027
18235,6,25.21
18237,1,9.007
18238,50,59.386
18239,91,25.32
18240,6,12.089
18242,48,34.577
18244,3,20.796
18245,9,60.627
18249,26,40.301
18250,20,5.044
18251,25,6.695
18252,6,58.325
18253,1,9.287
18256,53,14.321
18259,2,14.371
18260,1,27.902
18262,1,2.272
18263,17,38.96
18264,33,12.9
18266,12,8.767
18267,19,2.492
18268,1,4.263
18269,2,2.842
18272,34,12.179
18273,9,2.642
18274,1,2.532
18276,61,11.709
18279,13,25.57
18280,1,11.929
18281,36,53.542
18282,15,8.086
18283,2,9.497
18284,2,8.176
18285,64,64.39
18286,12,6.685
18287,42,30.684
18288,89,3.713
18289,6,3.102
18290,12,5.424
18292,55,2.802
18293,4,2.472
18294,21,4.413
18296,17,3.263
18298,7,4.433
18299,4,2.112
18300,1,2.132
18302,31,4.844
18303,83,28.382
18304,160,76.92
18305,66,36.058
18306,2,3.162
18307,39,11.889
18308,88,101.509
18311,3,3.273
18312,4,4.103
18313,65,20.916
18314,4,5.394
18315,2,15.482
18316,16,5.774
18317,14,5.985
18321,9,10.028
18322,112,7.155
18323,1,2.202
18324,1,5.574
18327,4,14.951
18330,5,2.852
18331,53,64.089
18332,23,42.432
18333,2,7.796
18335,1,2.522
18336,13,31.684
18337,19,22.587
18338,19,14.731
18339,12,9.097
18340,90,26.951
18341,1,2.322
18342,2,4.874
18344,6,4.503
18346,11,15.041
18347,2,4.784
18350,14,21.426
18351,47,6.635
18353,47,29.132
18355,11,26.771
18356,94,11.909
18357,1,2.002
18358,4,2.372
18359,82,73.787
18360,7,2.812
18361,4,6.305
18362,2,7.496
18363,2,3.433
18364,49,35.277
18365,2,4.804
18366,10,16.493
18367,36,26.821
18368,1,7.726
18369,1,4.073
18370,3,7.005
18371,66,45.425
18372,1,3.072
18373,76,33.306
18375,52,22.577
18376,1,2.852
18377,59,47.927
18378,59,36.838
18379,7,16.082
18380,30,8.537
18381,1,4.203
18382,3,4.914
18384,34,4.453
18385,13,18.274
18387,1,5.424
18388,9,2.212
18389,2,5.494
18394,75,117.019
18397,57,40.891
18398,9,29.292
18399,1,7.556
18401,3,16.831
18402,5,4.313
18403,84,45.891
18404,45,25.928
18405,2,2.802
18406,7,26.578
18408,20,20.394
18415,13,6.484
18417,19,10.037
18420,1,3.372
18421,3,6.374
18422,73,23.736
18424,1,17.872
18425,1,4.853
18427,2,18.442
18428,1,4.333
18429,1,4.823
18430,52,28.809
18432,1,11.618
18436,42,9.937
18437,16,7.785
18438,1,15.86
18440,26,26.618
18444,3,6.815
18446,21,13.459
18447,63,23.686
18450,74,72.508
18452,1,5.324
18453,1,4.563
18456,72,110.234
18457,2,4.913
18459,180,10.767
18460,104,93.243
18461,2,2.031
18462,4,12.288
18463,1,11.528
18464,9,25.017
18466,2,2.802
18467,25,31.551
18468,17,5.864
18469,2,7.065
18470,192,78.202
18472,3,6.905
18473,2,4.923
18475,4,2.592
18476,1,2.792
18477,1,2.562
18478,89,13.58
18479,3,3.172
18481,1,2.041
18482,1,3.933
18483,1,8.366
18485,1,11.558
18487,2,4.633
18488,86,23.407
18489,2,5.554
18490,1,4.413
18491,66,4.683
18492,59,5.084
18493,7,2.182
18494,49,7.615
18495,53,3.522
18498,39,23.036
18503,5,18.112
18504,1,6.815
18508,2,2.182
18509,10,15.411
18510,4,4.683
18511,5,4.933
18512,34,25.177
18513,42,31.442
18515,20,14.6
18517,5,17.712
18518,138,38.807
18519,65,58.911
18520,8,2.532
18521,8,2.512
18522,2,3.152
18523,31,10.087
18524,7,3.252
18527,27,33.103
18528,1,2.822
18530,11,2.282
18531,53,6.475
18532,89,36.285
18533,43,40.729
18534,90,43.29
18535,143,9.587
18543,27,21.405
18544,16,37.356
18545,2,5.194
18548,77,28.57
18551,1,2.562
18554,13,38.097
18558,1,2.752
18561,25,35.675
18563,52,26.849
18564,149,2.242
18565,1,9.057
18567,125,54.88
18568,2,6.164
18570,7,5.324
18571,1,29.291
18572,56,58.902
18573,2,2.802
18575,31,7.716
18576,13,9.827
18578,39,40.589
18579,131,31.193
