ID,N,Ha
23088,14,9.088
23089,25,4.229
23090,4,19.036
23093,8,4.319
23095,64,26.796
23097,28,4.329
23101,15,3.78
23102,13,2.71
23104,209,35.678
23105,61,6.59
23107,41,2.66
23108,27,23.729
23109,3,3
23111,2,2.65
23112,11,3.77
23113,57,22.968
23114,61,5.71
23115,51,2.78
23116,150,6.7
23118,25,2.409
23119,24,10.488
23120,2,12.248
23122,53,16.056
23125,189,4.609
23126,21,3.639
23127,37,2.57
23131,2,2.959
23132,20,6.678
23133,1,2.3
23134,4,2.06
23135,191,41.483
23136,23,4.989
23137,9,2.09
23138,50,3.649
23139,21,2.51
23142,122,15.867
23143,81,5.299
23144,262,5.579
23145,6,8.259
23146,52,3.529
23147,5,2.319
23148,26,12.898
23149,70,4.809
23151,17,4.641
23156,254,41.834
23161,178,5.731
23162,110,2.68
23163,53,5.1
23164,22,5.011
23165,13,6.18
23166,19,3.51
23167,3,6.7
23168,22,5.02
23170,2,14.61
23172,5,4.03
23174,229,108.127
23175,37,2.48
23176,114,2.45
23177,4,2.52
23179,3,6.481
23180,12,6.031
23185,20,3.79
23186,75,6.941
23188,24,2.84
23190,1,2.88
23193,62,85.817
23194,5,2.22
23196,10,5.28
23197,10,2.14
23199,4,3.24
23200,7,4.19
23203,48,16.279
23204,2,2.77
23205,19,4.39
23207,26,2.51
23208,176,52.72
23209,424,51.932
23211,42,4.69
23213,67,3.6
23214,90,21.18
23217,2,12.082
23220,1,11.752
23221,1,2.78
23224,1,6.18
23227,1,5.21
23228,2,20.68
23229,35,2.68
23230,1,3.23
23231,34,55.792
23232,74,15.27
23234,34,2.3
23235,49,6.51
23236,68,2.95
23238,401,92.111
23239,94,10.09
23240,50,5.27
23241,4,2.59
23243,19,2.56
23244,61,9.89
23245,74,23.181
23246,70,22.983
23247,52,37.546
23252,71,3.53
23254,62,2.48
23256,93,23.162
23264,9,3.29
23265,3,3.17
23266,63,8.049
23267,58,3.699
23268,77,7.719
23269,9,2.87
23270,5,6.599
23273,378,140.168
23274,70,2.25
23275,292,50.407
23276,59,23.497
23277,19,2.91
23278,13,2.15
23279,77,5.669
23280,130,12.659
23281,101,81.352
23282,95,14.096
23283,36,4.029
23285,52,2.239
23286,35,2.139
23287,159,9.708
23288,25,4.219
23289,138,12.097
23290,64,2.969
23293,69,5.609
23295,35,5.109
23296,53,7.509
23297,64,4.909
23298,32,3.289
23299,3,2.629
23302,1,2.899
23303,1,34.551
23305,35,21.975
23307,8,6.389
23308,62,2.92
23309,25,2.72
23310,29,4.769
23311,22,2.949
23312,102,6.929
23313,16,10.168
23314,88,31.545
23316,37,4.09
23317,7,3.6
23318,9,3.4
23320,7,2.77
23324,40,6.45
23326,14,5.59
23327,65,7.79
23330,17,4.421
23331,19,3.67
23333,1,4.63
23334,2,4.1
23335,103,19.432
23336,7,2.97
23339,1,2.68
23340,56,32.343
23341,8,2.75
23343,2,7.331
23346,48,5.23
23347,164,85.883
23348,32,5.33
23349,108,24.279
23351,1,2.17
23352,23,6.33
23354,12,5.31
23355,8,4.19
23356,124,103.195
23357,24,5.54
23363,4,2.53
23368,18,8.631
23369,49,89.291
23370,67,7.471
23373,234,64.489
23374,180,22.85
23375,48,4.23
23377,7,7.48
23380,47,11.42
23381,17,2.08
23382,1,5.19
23385,43,5.71
23387,117,28.269
23389,1,4.8
23390,2,4.45
23391,44,3.65
23392,5,3.23
23395,22,6.712
23396,1,9.802
23400,104,26.276
23402,5,3.851
23403,36,3.751
23404,2,3.661
23406,19,2.481
23407,1,3.181
23408,147,23.016
23409,5,4.471
23410,5,8.422
23411,1,4.381
23413,4,8.302
23415,14,4.451
23416,20,26.636
23417,34,13.803
23418,12,3.601
23419,64,2.181
23420,4,7.561
23421,2,2.871
23423,1,2.831
23425,8,2.071
23426,61,2.25
23427,6,2.471
23428,36,2.44
23430,132,2.949
23431,76,5.938
23432,15,3.209
23433,17,3.879
23434,64,9.617
23435,152,3.999
23436,2,2.059
23439,2,3.649
23440,4,2.189
23441,3,2.709
23442,6,10.007
23443,3,4.339
23444,56,4.398
23445,48,2.519
23446,249,6.627
23447,109,7.187
23448,300,18.153
23450,137,3.919
23451,1,2.749
23453,64,11.486
23454,42,6.618
23455,8,5.658
23456,41,2.399
23457,52,4.938
23458,27,2.369
23459,115,18.256
23460,137,8.688
23461,50,2.579
23462,2,7.329
23463,26,2.53
23465,8,4.899
23466,136,57.371
23467,109,9.418
23468,39,3.199
23469,128,12.877
23470,59,2.06
23471,26,2.04
23472,11,2.08
23473,8,16.738
23474,64,3.849
23476,130,11.218
23478,49,4.779
23479,49,2.49
23480,37,3.4
23485,14,2.58
23486,24,5.919
23487,237,13.789
23488,36,2.14
23489,260,19.178
23491,83,2.34
23492,36,16.086
23493,27,6.489
23494,81,2.11
23495,84,10.628
23496,21,2.23
23498,44,16.176
23504,18,5.789
23506,62,2.89
23507,38,2.999
23510,11,5.968
23511,41,3.179
23512,51,2.849
23513,1,2.379
23514,186,19.134
23515,2,3.279
23516,48,3.669
23517,68,3.209
23518,7,2.909
23519,8,2.549
23520,38,3.919
23521,7,2.929
23522,64,6.038
23523,443,26.401
23524,330,23.742
23525,180,58.442
23526,258,117.046
23527,8,5.299
23528,42,2.059
23529,37,10.346
23530,16,2.279
23531,40,2.859
23532,105,20.553
23533,158,110.047
23534,132,46.566
23535,72,6.158
23536,27,3.529
23537,105,9.847
23538,124,28.801
23539,189,17.255
23540,157,17.345
23541,13,5.619
23542,144,2.829
23543,26,2.889
23544,265,147.702
23545,36,16.894
23546,34,5.648
23547,164,14.215
23548,136,5.158
23549,36,17.834
23550,296,81.972
23551,57,13.016
23552,112,13.326
23553,184,25.05
23554,8,2.109
23555,115,4.938
23556,30,2.589
23557,177,19.242
23558,213,40.683
23559,98,3.798
23560,53,10.196
23561,142,5.308
23562,45,11.025
23563,183,36.005
23564,13,5.898
23565,3,3.849
23567,1,4.819
23568,24,6.339
23569,19,4.319
23570,101,4.279
23571,62,6.339
23572,327,44.622
23574,2,6.529
23575,3,4.609
23577,1,5.239
23578,29,5.929
23579,2,16.477
23580,27,60
23581,18,18.626
23582,12,2.48
23583,254,244.587
23585,92,2.24
23587,97,4.81
23588,219,5.389
23589,23,3
23590,27,2.25
23592,50,2.6
23593,109,4.33
23594,110,4.3
23595,3,4
23596,9,2.18
23598,89,2.26
23599,6,3.94
23601,42,3.569
23602,53,3.12
23603,23,4.429
23607,81,9.608
23608,30,24.864
23609,200,137.62
23610,49,2.819
23611,54,38.223
23612,193,108.619
23613,33,38.583
23614,150,21.626
23615,313,49.768
23616,7,5.829
23617,254,62.837
23620,157,37.502
23621,40,6.271
23622,126,146.741
23623,45,8.931
23624,3,4.921
23627,1,4.64
23629,299,64.595
23631,1,7.68
23632,21,5.14
23637,1,3.2
23638,1,7.93
23639,84,2.95
23641,16,5
23642,14,51.068
23643,1,11.95
23644,51,2.38
23647,7,7.431
23648,8,10.261
23649,84,2.62
23650,8,6.171
23651,24,3.11
23652,66,7.141
23653,358,214.199
23654,15,5.861
23655,58,3.79
23656,1,2.21
23657,234,211.94
23658,43,2.19
23659,5,2.06
23662,28,3.18
23663,8,2.26
23664,20,2.59
23666,104,12.859
23668,144,8.299
23669,181,3.03
23670,29,15.728
23673,16,2.26
23675,1,6.919
23676,4,10.469
23677,2,7.069
23679,48,19.668
23680,1,15.298
23681,16,2.26
23682,2,2.92
23683,20,2.89
23684,2,4.709
23685,69,3.14
23687,73,4.38
23688,14,3.27
23689,246,123.3
23690,146,20.118
23693,7,4.44
23694,93,7.34
23696,26,10.038
23697,14,4.979
23698,2,2.999
23699,9,4.469
23700,25,6.229
23701,1,2.74
23704,1,3.919
23705,30,2.11
23706,96,2.609
23708,2,5.429
23710,161,119.615
23715,1,2.34
23718,26,12.848
23719,70,6.349
23721,55,26.774
23724,35,14.007
23725,4,3.089
23726,1,4.799
23729,16,9.088
23730,1,2.149
23731,15,11.927
23732,17,2.16
23733,172,176.677
23736,9,3.949
23738,32,2.799
23741,1,5.289
23742,40,7.429
23745,106,72.827
23746,29,2.23
23748,4,2.98
23749,246,220.337
23750,3,3.421
23752,48,2.31
23754,20,3.27
23755,2,20.649
23756,26,2.55
23759,122,11.77
23760,13,6.11
23761,21,26.559
23762,4,2.22
23763,3,26.991
23764,43,102.21
23765,16,2.45
23766,76,12.89
23767,40,6.35
23768,152,49.398
23773,78,5.05
23774,1,5.57
23775,111,19.342
23776,280,164.64
23777,33,5.181
23778,14,2.75
23779,5,3.14
23780,39,3.23
23781,103,2.45
23782,65,5.911
23783,73,11.82
23784,62,11.73
23785,37,2.49
23786,18,2.29
23787,159,29.669
23788,46,2.36
23789,7,4.56
23790,37,4.87
23791,17,16.629
23792,78,42.349
23794,131,12
23795,119,5.98
23797,1,6.49
23799,701,708.305
23800,1,2.9
23801,27,9.07
23802,20,16.289
23804,5,2.71
23805,32,2.69
23806,37,8.551
23807,104,47.936
23808,23,3.1
23809,101,6.201
23810,11,4.231
23811,218,26.192
23812,19,2.81
23814,96,7.821
23815,37,24.112
23816,128,7.291
23817,1,3.02
23818,3,4.091
23819,33,2.71
23821,53,3.12
23822,149,52.675
23825,54,3.23
23826,1,4.59
23827,1,8.731
23828,33,3.69
23829,4,9.211
23830,1,4.26
23832,5,4.95
23833,3,8.451
23834,13,15.391
23835,72,77.888
23837,3,3.17
23838,1,2.61
23842,1,2.42
23843,1,3.92
23844,4,4.27
23845,11,16.34
23850,14,9.83
23853,30,3.53
23854,64,5.24
23855,151,2.32
23856,33,15.52
23860,34,40.455
23861,86,23.905
23863,125,5.684
23864,55,104.266
23865,122,15.15
23866,125,2.331
23867,353,60.228
23868,60,5.123
23871,24,3.782
23872,35,2.862
23874,96,2.712
23876,55,2.001
23877,80,3.022
23878,19,3.672
23879,70,6.784
23880,222,5.333
23881,130,2.882
23882,20,2.312
23885,139,66.764
23887,3,25.757
23891,2,13.679
23892,42,2.682
23893,27,4.643
23894,47,3.242
23896,50,2.432
23898,1,3.372
23902,38,17.552
23903,110,2.952
23905,6,7.045
23906,7,3.342
23908,1,2.412
23909,152,2.121
23910,270,6.564
23911,109,3.132
23913,63,2.902
23914,132,2.061
23916,5,3.742
23917,1,2.422
23920,133,59.497
23921,8,8.325
23922,175,5.564
23923,8,2.502
23925,103,7.935
23926,2,3.032
23927,133,10.807
23928,3,2.482
23929,303,71.177
23930,8,2.532
23931,18,3.682
23933,5,2.332
23934,279,24.266
23935,12,3.392
23936,160,18.522
23937,18,2.211
23938,3,9.016
23939,91,50.163
23940,132,25.937
23941,79,11.077
23942,12,4.503
23943,31,4.263
23944,50,10.117
23945,73,18.182
23946,112,8.616
23947,122,27.169
23948,174,2.272
23949,21,2.292
23950,21,2.151
23951,8,40.438
23952,2,3.713
23953,2,3.232
23954,16,2.762
23955,38,6.945
23956,12,2.232
23957,173,10.007
23959,36,3.492
23960,4,2.131
23961,152,6.324
23962,178,4.313
23963,32,6.855
23964,25,10.587
23965,28,7.895
23966,36,12.328
23968,34,5.624
23969,56,2.382
23970,31,16.681
23971,17,4.633
23972,92,6.645
23973,1,3.322
23974,2,6.294
23976,270,20.844
23977,193,4.583
23978,114,2.852
23979,125,36.264
23980,109,17.672
23981,28,5.424
23982,54,14.249
23983,245,18.082
23984,174,5.233
23985,8,7.295
23986,115,2.011
23987,390,132.707
23988,109,2.101
23989,23,5.904
23990,543,312.654
23991,310,43.208
23992,20,2.442
23994,1,6.294
23995,2,6.804
23996,11,4.173
23997,233,31.85
23998,77,9.136
23999,8,3.532
24000,204,4.343
24001,208,11.237
24002,17,2.101
24006,97,77.249
24007,68,68.433
24008,23,19.092
24009,115,53.754
24010,67,32.3
24013,75,23.895
24014,16,16.18
24016,37,6.814
24018,54,17.982
24020,12,12.988
24021,14,2.382
24022,1,5.564
24023,49,13.098
24025,33,8.546
24026,27,4.523
24028,7,3.092
24031,104,5.614
24032,64,16.431
24033,8,4.063
24034,8,7.745
24035,13,9.346
24036,7,4.283
24037,196,10.157
24041,63,80.622
24042,197,212.667
24043,58,19.262
24044,137,23.465
24045,71,16.17
24048,40,2.872
24050,89,2.972
24052,99,4.423
24055,27,2.051
24058,33,2.051
24065,1,4.222
24068,46,2.281
24070,1,7.174
24073,18,3.292
24075,7,2.471
24079,11,9.896
24080,94,13.138
24082,1,2.101
24089,40,9.365
24091,29,11.787
24093,104,11.547
24094,135,16.209
24098,16,3.251
24099,85,2.601
24100,24,2.5
24101,44,2.31
24102,40,4.641
24103,27,10.462
24104,3,6.911
24105,100,2.151
24106,2,3.871
24107,132,18.514
24108,56,29.216
24109,48,22.924
24110,44,4.021
24111,1,2.53
24112,31,30.296
24114,15,3.901
24115,1,4.131
24117,117,7.182
24118,40,5.792
24119,13,5.021
24120,18,3.981
24121,272,56.254
24122,11,2.591
24123,282,44.681
24126,121,14.424
24127,76,16.005
24128,2,4.301
24129,7,2.111
24130,7,3.281
24131,39,2.581
24132,1,2.131
24133,88,3.191
24135,3,5.893
24136,50,47.127
24137,9,4.643
24138,47,7.084
24139,76,2.481
24140,14,5.983
24141,95,2.672
24142,134,2.501
24145,110,15.009
24147,176,19.321
24148,55,3.862
24149,14,6.374
24150,34,7.564
24153,43,6.904
24154,66,2.141
24155,10,3.762
24157,38,4.893
24159,38,3.362
24160,40,2.952
24162,27,2.061
24164,71,2.021
24165,99,29.737
24166,69,8.725
24167,9,3.622
24168,70,2.141
24170,36,2.141
24171,25,2.081
24173,3,13.857
24174,2,22.602
24177,14,3.382
24178,13,3.232
24179,64,36.229
24180,2,3.892
24181,148,55.991
24182,264,9.835
24183,58,4.012
24184,90,46.756
24186,53,5.923
24187,42,2.501
24188,38,4.963
24189,38,12.427
24190,1,2.091
24192,1,2.091
24193,12,25.403
24194,2,3.832
24196,37,3.312
24198,40,16.859
24199,144,61.051
24201,62,4.572
24202,2,3.872
24204,6,2.781
24205,119,52.728
24206,27,2.471
24208,1,2.101
24209,1,7.174
24211,18,4.632
24214,2,10.266
24215,42,3.642
24217,17,2.521
24218,4,14.328
24219,182,13.578
24220,75,6.444
24221,49,2.051
24223,54,4.373
24224,115,29.807
24225,134,13.888
24226,81,2.121
24227,97,4.853
24228,151,30.427
24229,32,8.885
24230,43,2.431
24231,1,3.962
24232,2,2.431
24233,7,4.713
24234,27,2.191
24235,76,5.473
24236,294,34.63
24238,1,2.882
24239,225,15.419
24240,22,2.061
24241,373,48.007
24242,1,2.611
24243,25,5.043
24244,72,3.142
24245,50,21.072
24247,32,3.052
24248,303,42.994
24249,60,11.076
24250,211,8.145
24251,50,3.932
24256,45,3.392
24257,23,2.301
24258,48,2.892
24259,33,2.091
24260,256,145.357
24261,58,2.251
24265,219,19.081
24266,54,6.314
24267,1,2.001
24268,32,4.462
24271,42,4.803
24272,48,2.221
24273,6,2.461
24274,2,5.043
24276,62,21.231
24277,32,6.093
24279,4,6.964
24280,17,8.415
24281,42,5.363
24282,69,8.014
24284,56,9.215
24287,4,13.848
24288,1,6.364
24289,52,20.931
24290,52,12.637
24291,21,3.712
24293,17,2.051
24294,2,4.422
24295,243,34.319
24296,2,5.913
24298,69,15.098
24299,282,95.54
24300,38,5.853
24302,61,15.459
24303,15,7.064
24306,88,30.177
24308,16,5.213
24309,12,9.736
24310,32,5.043
24312,12,9.395
24313,11,12.357
24314,118,43.344
24317,30,3.012
24319,204,36.891
24320,248,65.857
24323,3,9.836
24324,307,137.371
24326,1,42.474
24327,12,14.408
24328,135,6.984
24329,67,15.099
24331,37,4.573
24333,27,2.281
24335,12,10.416
24342,29,8.205
24346,95,2.721
24348,27,10.366
24350,2,6.353
24351,44,4.913
24352,83,6.723
24354,14,2.061
24356,63,156.517
24359,22,9.775
24360,17,7.204
24361,3,8.734
24362,1,3.472
24364,8,4.282
24365,2,13.437
24366,34,2.561
24367,40,3.752
24369,178,55.261
24370,8,6.453
24372,123,14.308
24374,113,9.645
24375,110,17.95
24376,4,8.064
24378,53,13.367
24381,15,66.513
24382,105,59.839
24383,67,4.372
24385,10,16.308
24388,51,9.895
24393,14,3.062
24394,68,24.384
24402,2,40.341
24404,53,17.199
24408,196,2.821
24409,73,7.624
24410,13,2.321
24411,5,2.271
24412,44,3.102
24413,190,15.548
24415,8,20.24
24416,43,67.815
24418,34,5.703
24419,27,4.652
24424,29,14.518
24438,32,24.183
24445,40,24.814
24446,104,11.125
24448,3,6.213
24451,10,15.817
24452,140,6.543
24453,11,11.355
24458,38,53.575
24459,36,13.466
24460,36,4.282
24461,19,2.221
24463,49,4.893
24470,3,8.785
24474,86,45.241
24478,13,2.441
24479,18,5.513
24481,38,6.924
24482,35,2.841
24483,13,5.133
24484,7,11.796
24491,8,3.492
24499,3,13.678
24501,10,3.152
24502,25,4.513
24503,2,6.864
24508,78,3.832
24510,19,2.071
24512,37,6.524
24515,34,4.232
24517,3,14.638
24520,26,30.478
24521,28,4.833
24524,14,2.932
24526,56,9.256
24528,32,6.504
24533,24,31.978
24537,1,5.944
24541,5,2.301
24544,26,3.922
24546,51,23.254
24549,1,18.091
24550,1,16.95
24551,5,4.273
24552,65,3.212
24553,27,2.261
24555,44,4.463
24556,48,2.872
24557,53,4.373
24558,50,11.587
24560,35,3.442
24561,12,21.493
24563,46,8.175
24564,1,3.702
24565,48,123.696
24567,1,12.037
24569,4,28.027
24570,18,9.156
24572,27,4.523
24575,27,5.593
24576,46,8.655
24578,131,62.046
24579,21,8.185
24584,62,12.157
24585,12,5.823
24587,107,47.758
24588,28,2.792
24592,30,3.822
24593,29,11.187
24597,12,3.582
24600,89,24.174
24601,1,3.362
24603,15,3.352
24604,9,16.189
24605,8,2.832
24610,16,4.573
24615,2,2.471
24618,25,5.003
24623,1,7.564
24626,39,9.105
24628,1,10.385
24630,111,58.167
24637,6,3.702
24646,1,8.984
24652,21,31.845
24655,19,13.976
24656,2,10.005
24663,35,4.102
24668,14,4.432
24669,14,15.078
24670,6,6.403
24673,67,4.112
24676,13,9.825
24679,54,2.461
24681,46,5.803
24686,102,3.569
24687,86,21.602
24688,282,61.53
24689,36,2.929
24690,397,73.494
24691,142,16.674
24692,91,4.578
24693,19,7.158
24694,92,7.278
24695,127,4.789
24697,8,2.529
24698,75,2.289
24699,216,115.322
24700,1,4.698
24701,27,9.006
24702,378,175.435
24703,14,3.529
24705,37,12.575
24706,18,9.576
24707,130,9.056
24708,2,2.869
24709,1,3.609
24710,18,12.405
24711,44,4.018
24712,36,2.029
24713,51,8.186
24714,18,13.764
24715,40,2.039
24716,26,2.939
24717,32,6.377
24718,119,10.176
24719,31,3.918
24720,79,18.684
24721,63,56.633
24722,190,99.329
24723,528,232.465
24724,33,12.086
24725,3,8.317
24726,22,2.469
24727,10,2.239
24728,31,2.239
24729,28,7.887
24730,20,3.459
24731,64,3.399
24732,34,4.528
24733,268,66.028
24734,132,4.328
24735,14,3.239
24736,111,95.205
24737,69,39.606
24738,157,9.877
24739,71,11.696
24740,33,11.216
24741,24,9.597
24743,293,18.725
24744,138,3.579
24745,329,72.952
24746,82,11.727
24747,15,2.729
24748,12,2.899
24749,47,8.987
24750,273,97.425
24751,73,4.449
24752,3,2.749
24753,18,10.156
24754,142,8.587
24755,126,15.585
24756,208,43.373
24757,259,41.246
24758,19,5.808
24759,13,5.278
24760,137,3.429
24761,210,61.514
24762,43,2.319
24763,19,2.559
24764,1,2.219
24765,126,4.019
24767,49,4.708
24768,120,6.317
24769,331,118.6
24770,35,6.637
24771,39,4.278
24772,184,6.047
24773,49,6.937
24774,30,2.049
24775,1,2.679
24776,406,245.407
24777,283,7.797
24778,3,2.189
24779,29,5.908
24780,88,11.815
24781,23,4.938
24783,231,132.385
24784,1,2.419
24785,39,20.361
24786,186,31.917
24788,79,7.227
24789,20,16.863
24790,112,28.478
24791,147,44.722
24792,24,3.189
24794,32,3.939
24795,2,18.115
24796,30,12.836
24797,20,2.109
24798,37,41.246
24799,44,3.529
24800,4,4.009
24801,39,2.689
24802,314,145.367
24803,31,6.907
24805,73,2.719
24806,22,5.039
24807,74,21.334
24808,16,4.039
24809,78,12.107
24810,21,5.499
24811,1,2.089
24812,9,5.088
24813,59,3.199
24814,323,257.688
24815,47,11.486
24816,39,28.872
24819,177,43.367
24820,75,41.918
24821,1,2.349
24823,35,2.299
24824,163,47.605
24825,24,3.809
24826,34,3.309
24828,2,5.078
24830,2,5.048
24831,1,3.379
24832,49,11.307
24833,28,20.374
24834,8,4.529
24835,100,24.003
24836,14,4.019
24837,317,57.663
24838,3,5.088
24839,103,24.892
24841,1,7.057
24843,61,30.521
24845,101,24.372
24846,10,16.815
24847,13,7.718
24848,17,4.739
24849,29,2.449
24850,10,3.699
24851,54,11.566
24852,100,13.595
24853,15,4.228
24854,22,3.399
24855,31,2.179
24856,22,2.119
24857,129,24.733
24858,11,2.689
24859,126,11.975
24860,60,17.274
24861,4,2.389
24862,58,14.035
24863,115,100.985
24865,1,2.439
24867,12,2.109
24868,129,101.641
24869,171,174.557
24870,14,17.354
24873,6,13.276
24874,71,2.179
24876,21,5.938
24877,3,7.108
24879,33,11.959
24880,28,15.228
24884,6,8.249
24887,2,2.09
24889,3,3.69
24890,63,46.778
24891,21,14.149
24892,60,7.31
24893,1,2.94
24894,325,186.079
24897,1,4.35
24901,1,8.068
24902,202,26.443
24908,21,11.177
24911,90,97.856
24913,80,5.979
24914,15,41.41
24915,60,2.28
24917,56,2.62
24921,17,2.87
24922,172,4.15
24924,50,3.789
24925,9,5.209
24926,55,13.248
24931,55,20.975
24932,212,201.439
24933,63,19.086
24935,124,3.199
24936,231,18.855
24937,25,5.049
24939,2,7.569
24940,21,8.059
24942,26,2.849
24944,362,222.432
24945,99,15.565
24946,55,15.954
24947,5,2.679
24948,2,2.749
24949,68,6.248
24950,5,8.937
24951,127,22.972
24952,55,5.388
24953,194,149.95
24954,57,5.228
24955,1,3.319
24956,10,4.818
24957,29,3.899
24958,20,3.099
24959,507,497.549
24960,71,7.048
24961,28,2.199
24964,27,2.109
24965,88,50.093
24966,7,12.246
24968,59,4.948
24969,12,3.149
24970,16,2.229
24972,59,2.909
24973,50,3.389
24974,28,2.369
24975,100,2.909
24976,14,2.749
24977,12,8.537
24978,23,2.529
24979,67,5.948
24981,25,10.337
24982,31,11.867
24983,22,8.567
24984,1,3.279
24985,61,10.667
24986,14,3.599
24988,19,3.569
24989,7,3.649
24991,15,6.578
24993,58,3.809
24994,38,2.039
24995,10,2.369
24996,40,2.669
24997,94,5.828
25000,2,2.719
25002,134,63.234
25003,4,12.057
25004,2,31.754
25005,1,3.259
25006,1,28.195
25009,1,14.238
25012,2,5.089
25015,13,19.535
25016,9,3.499
25017,55,13.457
25018,7,8.079
25020,13,2.01
25021,19,2.98
25023,26,3.64
25028,145,63.273
25030,22,3.8
25032,58,10.229
25034,1,2.29
25035,16,9.239
25036,12,8.748
25044,74,17.756
25045,99,86.118
25046,6,5.929
25047,48,2.44
25051,72,8.758
25053,81,2.64
25054,39,6.279
25055,194,54.297
25056,56,27.273
25058,14,4.689
25059,89,12.357
25060,33,2.579
25061,1,3.559
25064,41,9.858
25065,14,3.809
25066,24,5.139
25067,147,44.689
25068,11,5.669
25071,314,249.155
25073,8,18.615
25074,46,8.417
25075,14,6.298
25076,73,23.352
25077,21,5.018
25078,28,2.409
25079,117,5.738
25080,37,2.609
25081,16,3.129
25082,47,2.449
25083,3,11.056
25084,71,4.718
25085,46,11.465
25086,33,2.619
25087,18,4.758
25088,213,91.554
25089,5,9.616
25090,122,119.853
25092,1,4.378
25093,44,3.649
25094,164,10.826
25095,223,26.19
25096,15,7.607
25097,13,4.718
25098,10,3.079
25101,112,24.93
25102,35,7.577
25103,20,6.997
25104,24,18.732
25105,2,2.019
25106,68,13.874
25107,47,13.884
25108,12,3.599
25109,2,4.368
25111,130,85.836
25113,1,4.558
25114,42,8.007
25115,66,18.944
25116,44,19.583
25117,36,4.828
25118,7,2.669
25120,49,36.786
25121,2,3.279
25122,44,15.114
25123,106,34.757
25124,1,2.179
25125,136,128.446
25126,74,8.448
25127,110,33.941
25128,143,37.149
25129,267,132.101
25130,117,3.169
25131,181,17.765
25132,232,43.278
25133,94,3.379
25134,79,4.069
25136,27,2.439
25138,90,3.329
25139,36,2.229
25140,90,77.835
25141,8,4.189
25142,28,2.289
25143,94,15.026
25144,39,5.398
25145,35,6.268
25146,104,22.548
25147,27,2.52
25148,20,2.97
25149,66,18.488
25150,101,21.498
25151,158,16.958
25152,63,9.319
25153,96,16.738
25154,42,9.979
25155,1,2.39
25156,65,4.919
25157,71,7.609
25158,88,4.46
25161,65,46.066
25162,38,7.099
25163,112,15.209
25164,11,4.18
25165,8,3.67
25166,76,20.129
25168,2,3.73
25169,81,13.559
25170,122,31.067
25171,105,27.148
25173,36,5.649
25177,2,6.299
25178,24,4.22
25179,108,23.557
25180,354,211.516
25181,391,136.8
25182,64,5.429
25183,20,2.05
25185,175,103.311
25186,16,2.69
25187,7,5.029
25188,69,23.454
25189,2,2.469
25190,22,14.966
25191,21,3.319
25194,407,274.309
25195,54,5.089
25196,173,77.44
25197,17,2.469
25198,292,114.302
25199,169,79.482
25200,8,2.309
25201,17,2.089
25203,5,2.44
25204,4,2.16
25205,62,12.787
25211,141,47.337
25212,94,16.929
25214,21,4.889
25215,73,11.229
25216,22,2.45
25217,70,11.439
25218,58,7.039
25219,1,2.04
25220,58,9.988
25221,18,2.05
25223,328,135.254
25224,10,5.899
25227,85,7.148
25228,565,631.648
25229,222,33.763
25230,54,2.399
25231,6,11.428
25234,3,2.36
25235,82,147.402
25236,36,8.819
25238,23,2.7
25239,20,2.29
25240,23,2.56
25241,31,10.997
25242,15,2.979
25243,119,55.945
25244,55,2.629
25245,26,7.308
25246,10,3.689
25247,92,25.8
25248,9,7.987
25250,38,2.069
25251,50,3.709
25252,81,10.637
25253,88,8.687
25254,34,6.208
25255,26,7.108
25256,30,4.179
25257,17,3.379
25258,56,3.749
25259,25,26.902
25260,33,8.857
25261,42,2.659
25262,31,26.11
25263,49,3.189
25264,37,9.337
25265,34,5.198
25267,71,5.118
25268,19,5.428
25270,17,5.058
25271,23,19.942
25272,69,18.514
25273,153,13.555
25274,46,31.821
25275,30,4.609
25276,37,30.21
25277,15,7.298
25278,128,8.767
25279,34,33.497
25280,34,2.639
25282,15,2.339
25283,67,2.129
25284,10,24.331
25285,164,236.049
25288,16,3.829
25289,27,27.04
25292,32,45.594
25293,128,3.149
25294,326,272.006
25296,193,56.645
25297,6,3.609
25298,63,36.246
25299,50,3.679
25300,148,69.324
25301,6,5.428
25302,11,10.776
25303,90,16.254
25304,1,2.139
25305,23,12.686
25306,1,2.109
25307,50,9.597
25308,4,2.149
25309,15,18.085
25310,138,8.897
25311,31,15.784
25312,23,8.607
25313,25,11.316
25314,57,13.685
25315,14,4.528
25316,23,7.108
25317,53,13.615
25318,30,3.339
25320,29,2.999
25321,8,7.488
25322,50,3.249
25323,50,29.312
25324,15,13.176
25325,55,17.585
25326,14,4.61
25327,102,19.248
25328,58,2.56
25329,71,6.639
25331,2,3.5
25332,84,13.779
25333,35,3.96
25334,84,4.469
25335,160,17.858
25336,41,6.799
25337,39,3.39
25338,194,8.699
25339,175,19.099
25340,120,22.688
25341,17,2.629
25342,3,5.559
25344,105,10.817
25345,64,14.546
25346,40,9.727
25347,49,8.828
25348,24,3.01
25349,336,155.483
25350,24,4.809
25352,32,3.16
25353,68,7.619
25354,108,27.798
25355,91,12.039
25356,120,24.028
25357,17,5.09
25358,9,3.96
25360,250,243.638
25361,4,3.659
25362,78,9.857
25363,55,10.057
25364,36,5.868
25365,68,5.179
25366,14,2.07
25367,149,123.518
25369,49,11.198
25370,158,47.399
25371,14,3.099
25372,376,337.816
25373,145,156.68
25375,27,10.466
25376,84,4.658
