ID,N,Ha
16320,76,105.195
16322,27,2.09
16326,1,5.081
16328,1,10.691
16330,2,5.831
16331,1,6.481
16332,2,6.801
16333,171,95.34
16334,61,80.798
16336,1,3.981
16337,120,46.66
16339,45,22.476
16340,22,18.364
16341,2,3.341
16342,92,3.351
16345,56,2.34
16348,1,2.21
16349,46,29.425
16351,4,6.332
16353,77,7.092
16354,1,4.331
16355,1,4.171
16357,2,2.31
16359,186,139.863
16360,47,4.501
16361,32,4.921
16362,139,2.611
16363,8,17.594
16365,16,49.019
16366,43,25.64
16367,11,12.711
16368,1,6.62
16369,18,14.16
16370,113,50.101
16373,17,12.29
16374,15,3.01
16375,5,26.251
16376,16,2.36
16378,14,2.07
16379,147,16.671
16380,801,95.065
16381,252,125.884
16382,96,2.39
16383,494,275.841
16384,21,5.16
16385,56,39.479
16386,49,3.28
16387,35,8.42
16388,88,19.82
16389,395,43.16
16390,1,2.62
16391,112,3.19
16392,66,5.21
16393,186,40.02
16394,150,161.142
16396,16,45.596
16397,170,52.837
16398,5,2.56
16400,1,9.861
16401,116,88.397
16403,125,63.924
16406,2,4.571
16407,11,34.025
16409,25,8.841
16412,18,5.68
16413,3,3.66
16415,30,15.21
16416,35,9.44
16417,29,5.73
16418,3,7.54
16419,93,81.792
16421,97,46.97
16422,8,4.91
16423,1,3.77
16424,5,2.25
16425,16,2.851
16426,4,4.921
16427,2,2.07
16428,1,4.551
16429,1,6.701
16431,38,2.8
16432,47,59.041
16433,1,21.684
16435,553,31.997
16436,26,31.257
16437,5,2.131
16438,321,125.507
16439,7,2.991
16440,4,3.341
16442,87,2.281
16443,3,3.231
16444,43,2.771
16445,78,4.281
16446,24,3.991
16447,90,18.956
16448,139,6.882
16449,134,53.134
16451,14,19.413
16453,9,8.032
16454,15,4.911
16455,29,5.281
16456,67,41.659
16457,3,8.702
16459,164,115.981
16463,1,5.901
16464,27,13.633
16465,26,6.761
16466,74,16.964
16468,1,5.941
16469,5,15.543
16471,338,191.232
16472,5,2.22
16473,147,47.352
16474,103,51.752
16475,18,3.471
16476,14,5.731
16479,43,3.369
16480,1,2.219
16481,3,2.139
16482,106,75.827
16484,9,2.129
16485,39,8.247
16486,333,97.807
16487,2,5.588
16488,7,2.689
16489,128,7.827
16490,3,3.079
16491,1100,448.649
16492,1,2.419
16493,84,7.578
16494,226,6.938
16495,52,3.049
16496,46,4.109
16497,2,2.249
16498,11,2.709
16499,27,2.999
16500,68,3.459
16501,25,3.379
16502,60,2.409
16503,36,5.269
16504,4,2.259
16505,136,4.268
16506,41,6.447
16507,83,5.358
16508,20,9.366
16509,23,8.316
16510,41,7.367
16511,351,28.687
16512,339,11.965
16513,29,5.917
16514,33,10.055
16515,80,10.885
16516,274,6.447
16517,338,20.631
16518,329,60.513
16519,8,3.868
16520,16,3.568
16521,85,3.299
16522,189,13.374
16523,253,28.298
16524,167,11.645
16525,81,19.142
16526,5,3.448
16527,42,3.718
16528,7,2.269
16529,1,2.059
16530,544,155.563
16531,41,4.978
16532,11,4.689
16533,17,8.808
16534,1,2.619
16535,109,4.729
16536,5,2.449
16537,171,3.599
16538,2,3.509
16539,12,7.427
16540,13,6.378
16541,55,3.189
16542,34,2.439
16543,81,3.649
16544,17,5.198
16545,119,6.978
16546,2,6.098
16547,3,5.309
16548,67,3.369
16549,40,3.929
16550,183,18.685
16551,63,6.897
16552,77,9.726
16553,59,11.235
16554,14,2.349
16555,16,3.289
16556,204,32.236
16557,2,2.389
16558,5,4.158
16559,34,2.639
16560,12,6.157
16561,59,8.036
16562,4,2.159
16563,161,3.508
16564,65,4.028
16565,114,6.857
16566,323,8.526
16567,25,7.538
16568,29,3.729
16569,4,2.119
16570,17,2.479
16571,4,2.129
16572,13,4.939
16573,13,2.519
16574,87,2.479
16575,4,3.019
16576,9,3.699
16577,184,14.565
16578,175,17.834
16579,176,16.924
16580,2,2.649
16581,14,7.168
16582,26,2.409
16583,1,2.279
16584,2,2.339
16585,59,12.836
16586,1,2.509
16587,3,3.079
16588,1,3.709
16589,13,2.479
16590,12,3.019
16591,11,2.879
16592,56,11.987
16593,1,2.189
16594,210,2.839
16595,7,2.679
16597,38,3.519
16598,7,2.319
16599,93,14.155
16600,295,52.792
16601,290,50.952
16602,118,6.258
16603,164,7.569
16604,18,4.39
16605,43,9.559
16606,18,3.16
16607,47,2.95
16608,97,2.67
16609,265,21.308
16610,2,2.03
16611,19,2.1
16612,28,2.18
16613,32,2.19
16614,962,174.894
16615,5,3.569
16617,1,3.039
16618,138,12.848
16619,15,2.48
16621,6,2.04
16622,3,10.488
16623,2,4.039
16624,1,4.069
16625,25,3.689
16626,3,4.469
16627,2,3.019
16628,47,3.619
16629,19,16.686
16630,204,12.037
16634,35,2.22
16635,60,2.2
16638,21,4.489
16639,42,4.119
16640,1,2.44
16641,24,2.2
16642,194,2.07
16643,106,3.119
16644,140,10.748
16648,88,10.348
16649,365,23.814
16650,32,2.909
16651,121,3.689
16652,60,13.477
16653,2,2.949
16654,34,3.659
16655,51,4.079
16656,39,2.28
16657,86,3.219
16658,87,2.989
16659,95,5.789
16660,134,10.187
16661,44,2.02
16662,55,2.579
16663,4,10.898
16664,95,3.549
16665,68,3.829
16666,1,2.099
16667,11,2.259
16668,31,2.159
16669,56,2.269
16670,8,2.229
16671,37,9.897
16672,142,11.486
16673,4,2.009
16674,3,2.989
16675,1,6.778
16676,120,7.418
16677,12,2.609
16678,13,2.099
16679,56,5.118
16680,31,13.906
16681,65,2.219
16682,37,5.448
16683,9,2.319
16684,41,2.739
16685,112,16.285
16687,46,8.038
16688,25,6.138
16690,271,16.325
16691,4,3.819
16692,10,4.859
16693,2,2.889
16694,42,5.618
16696,421,20.503
16697,160,12.966
16698,282,67.608
16699,39,10.836
16700,17,4.768
16701,2,5.298
16702,1,2.379
16703,46,6.588
16704,30,16.716
16705,364,29.912
16706,32,2.719
16707,167,27.533
16708,114,9.727
16709,10,3.169
16710,64,13.836
16711,420,118.263
16712,395,115.246
16713,13,10.547
16714,107,16.176
16715,285,36.1
16716,27,12.406
16717,33,12.517
16718,5,4.359
16719,12,17.875
16720,18,3.729
16721,102,14.665
16722,39,13.276
16723,146,32.481
16724,70,5.549
16725,517,63.442
16726,5,2.649
16727,23,4.368
16728,216,6.128
16729,12,7.438
16731,1,2.799
16732,2,3.119
16733,2,5.918
16734,94,8.018
16735,98,14.486
16737,15,2.229
16738,549,25.499
16739,164,6.887
16740,3,3.048
16741,161,4.808
16742,97,3.449
16743,66,3.429
16744,196,8.477
16745,155,3.828
16746,128,2.139
16747,155,3.479
16748,120,3.648
16749,323,7.697
16750,73,2.749
16751,813,14.504
16752,169,27.668
16753,35,13.494
16754,120,15.093
16755,21,2.599
16756,10,16.099
16757,165,110.074
16759,46,8.159
16760,30,2.17
16761,1,6.299
16763,7,2.11
16765,295,126.86
16766,11,3.71
16767,237,34.308
16768,12,18.319
16771,14,8.019
16772,39,2.08
16773,65,44.616
16774,68,6.42
16775,79,7.209
16776,39,2.17
16778,14,8.449
16780,45,4.809
16781,9,10.909
16783,2,3.97
16784,13,2.86
16785,40,3.61
16786,48,28.815
16787,351,8.319
16788,380,7.868
16789,180,25.575
16790,214,10.438
16791,163,3.369
16792,78,4.609
16793,58,3.629
16794,270,10.868
16795,141,12.337
16796,5,9.538
16797,116,15.417
16798,210,5.849
16800,3,6.619
16801,3,11.967
16802,29,10.078
16803,82,2.08
16804,15,10.008
16805,1,5.32
16808,91,3.28
16809,154,2.04
16811,295,3.76
16813,82,2.71
16814,205,4.99
16815,57,2.2
16816,178,7.799
16817,3,5.519
16820,13,18.691
16821,1,2.26
16824,3,3.25
16825,57,2.09
16827,8,5.401
16828,15,3.841
16829,48,4.931
16831,5,2.87
16832,70,4.88
16833,62,3.01
16834,135,38.46
16836,86,49.871
16837,1,5.29
16839,36,13.88
16841,1,2.08
16843,1,3.37
16847,152,24.809
16848,335,146.315
16849,1684,915.222
16850,12,11.19
16851,19,6.03
16852,15,4.4
16854,2,5.151
16855,240,17.255
16856,73,38.15
16857,5,7.902
16858,138,21.906
16859,3,3.051
16860,4,3.391
16861,2,2.981
16862,1,8.363
16865,16,3.981
16866,27,13.584
16869,4,2.221
16870,5,5.011
16871,132,2.411
16872,335,86.196
16874,8,2.43
16875,27,4.061
16876,19,7.152
16877,24,2.851
16878,20,2.481
16880,1,3.781
16882,18,33.886
16883,2,3.591
16885,1,2.61
16887,168,54.521
16888,85,12.163
16889,12,3.071
16890,11,7.882
16892,27,9.462
16893,19,7.581
16894,2,5.171
16897,292,14.694
16898,20,32.486
16899,222,50.849
16900,15,2.81
16901,89,38.136
16902,1,24.174
16903,34,14.683
16905,68,26.947
16906,484,91.319
16907,123,161.372
16908,5,5.271
16909,7,9.262
16910,6,11.533
16912,25,8.672
16913,2,5.791
16914,167,97.312
16915,34,6.181
16916,85,20.643
16917,1,2.04
16918,41,3.13
16920,27,27.133
16923,160,123.287
16925,9,2.63
16926,9,2.43
16928,2,6.861
16929,11,6.851
16930,159,25.454
16931,1,2.19
16932,1,3.941
16933,2,8.091
16934,43,3.71
16935,13,3.09
16936,1,7.66
16939,5,2.35
16940,68,22.349
16941,158,41.729
16942,17,8.781
16944,2,8.551
16946,8,2.24
16948,267,102.227
16949,122,24.073
16950,2,2.4
16951,8,5.461
16956,99,28.494
16958,16,4.611
16959,11,2.332
16960,87,7.186
16961,57,3.253
16962,86,3.943
16963,44,8.397
16964,62,4.664
16965,1,3.132
16966,59,6.905
16967,4,2.452
16968,11,2.252
16969,5,2.072
16970,21,8.577
16971,5,8.697
16974,2,11.809
16975,37,23.739
16977,289,29.994
16978,174,7.716
16979,6,2.122
16980,122,13.631
16981,26,3.533
16983,208,92.262
16984,107,6.805
16985,5,17.464
16986,8,7.496
16989,210,8.016
16990,1,2.012
16991,11,2.182
16992,85,7.786
16993,6,4.884
16994,28,11.359
16996,11,4.484
16997,111,7.846
16998,10,6.945
17001,13,5.184
17005,61,34.477
17006,30,23.889
17007,58,24.399
17008,96,23.799
17009,35,12.64
17010,344,95.305
17011,1,11.809
17013,39,2.872
17014,21,2.762
17015,162,2.232
17016,4,2.612
17017,12,11.219
17018,6,2.142
17021,1,2.752
17022,1,7.476
17023,17,7.976
17025,8,2.932
17028,34,27.351
17029,3,3.473
17033,282,69.685
17035,11,8.086
17036,1,6.365
17038,20,48.188
17039,42,13.03
17040,14,5.554
17042,337,124.638
17043,96,8.847
17045,112,18.545
17046,8,6.185
17048,1,4.484
17049,175,83.376
17050,81,41.663
17051,25,3.683
17052,1,4.744
17053,34,7.266
17054,1,24.539
17056,9,6.715
17057,1,2.712
17058,1,4.073
17059,17,50.77
17060,29,2.002
17061,70,10.128
17063,1,5.925
17064,20,2.442
17065,28,5.214
17066,41,8.176
17068,2,6.825
17071,3,2.302
17072,1,5.324
17076,7,5.174
17077,57,7.806
17078,14,3.683
17079,2,6.325
17080,1,5.144
17083,1,6.825
17084,32,18.124
17086,5,13.491
17088,2,6.875
17089,59,5.925
17091,13,3.122
17096,19,2.342
17097,3,4.123
17100,3,20.756
17102,32,5.554
17103,42,10.478
17104,4,7.336
17105,53,6.485
17107,1,3.503
17108,76,2.842
17110,12,2.932
17112,4,3.363
17113,3,6.555
17115,1,3.042
17117,135,3.022
17118,252,156.563
17119,20,55.444
17120,154,147.736
17121,161,58.896
17122,38,3.413
17123,1,2.322
17124,46,2.622
17126,120,32.926
17127,53,4.714
17128,156,11.999
17129,96,38.44
17130,75,3.683
17131,98,11.169
17132,74,19.976
17133,1,3.753
17134,56,10.308
17135,79,9.477
17136,59,3.413
17137,253,138.709
17139,16,14.962
17140,131,24.839
17143,416,119.634
17145,7,13.831
17146,185,101.33
17148,19,4.133
17150,8,2.542
17151,9,16.143
17153,26,16.093
17154,58,9.778
17156,345,163.929
17157,1,2.242
17158,28,26.261
17159,46,2.602
17160,14,3.743
17162,150,73.618
17163,209,45.576
17164,44,2.142
17165,268,78.912
17166,267,49.549
17167,209,26.691
17168,45,13.831
17169,58,16.613
17170,56,5.644
17171,40,3.433
17172,63,17.334
17174,313,98.847
17175,75,2.342
17176,19,29.033
17177,17,3.463
17178,67,12.12
17179,15,2.282
17180,38,19.065
17181,1,4.073
17183,8,4.624
17184,29,19.596
17186,1,4.273
17187,2,9.307
17188,367,46.617
17192,1,2.082
17197,1,4.924
17200,33,13.641
17203,38,3.893
17207,34,11.449
17210,1,12.13
17211,33,26.981
17212,52,51.451
17213,3,5.765
17216,26,4.063
17217,1,5.975
17219,48,16.863
17222,1,4.003
17228,52,7.126
17229,17,4.313
17230,12,2.682
17231,1,4.994
17232,35,2.092
17233,12,3.613
17234,1,7.606
17235,83,7.426
17236,20,2.242
17237,2,7.876
17238,2,4.243
17239,1,5.104
17240,23,9.117
17241,65,38.3
17243,21,4.984
17248,86,34.237
17249,1,5.224
17252,1,3.403
17255,3,23.649
17260,23,4.263
17263,2,2.462
17264,15,4.163
17265,516,132.153
17267,85,12.63
17271,80,12.119
17272,3,49.959
17273,20,20.876
17274,2,12.75
17275,147,65.431
17276,3,5.744
17277,24,7.486
17278,35,4.103
17279,33,3.493
17280,179,65.811
17281,151,38.62
17282,21,16.053
17284,1,13.891
17285,7,3.002
17286,5,7.015
17288,16,9.858
17289,9,3.062
17290,119,30.143
17291,3,4.323
17292,3,3.973
17293,44,4.253
17294,258,182.672
17295,79,3.523
17297,29,10.328
17298,39,8.867
17299,219,43.614
17300,29,2.082
17301,2,2.512
17302,4,7.146
17303,107,13.34
17306,3,12.029
17311,20,2.612
17312,63,5.314
17313,49,40.782
17314,47,16.173
17315,7,4.614
17316,258,44.845
17317,54,10.678
17318,12,2.182
17319,33,2.022
17320,5,2.122
17321,154,3.453
17322,61,5.244
17323,402,75.809
17324,7,4.463
17326,98,6.945
17327,67,6.245
17328,106,3.603
17329,119,15.272
17330,375,4.834
17331,4,3.383
17332,22,2.002
17333,5,2.632
17335,356,4.093
17336,103,7.976
17337,6,6.815
17338,10,7.566
17339,124,3.693
17340,1,2.412
17341,8,2.502
17342,134,6.835
17343,39,2.282
17344,136,12.46
17345,41,2.532
17346,4,3.663
17347,1,5.724
17348,9,3.082
17349,179,13.631
17350,144,43.694
17351,4,12.41
17352,86,6.825
17353,24,5.224
17354,50,2.372
17355,165,10.768
17356,17,3.162
17357,6,4.974
17358,5,8.136
17359,3,2.712
17360,3,18.835
17361,66,5.744
17365,103,75.608
17366,1,2.632
17367,38,2.562
17371,11,13.1
17372,26,2.472
17373,144,11.669
17374,64,3.263
17376,88,43.003
17377,4,15.192
17378,12,4.544
17379,2,6.115
17380,16,2.342
17381,1,8.016
17382,310,80.993
17383,13,6.545
17384,150,56.054
17386,10,2.292
17387,301,118.182
17391,56,6.695
17394,24,9.037
17395,7,21.477
17396,16,9.197
17397,236,154.37
17399,8,2.502
17400,144,11.269
17402,86,12.4
17404,3,3.263
17408,24,9.287
17409,89,8.146
17410,245,12.059
17411,31,23.878
17412,169,17.444
17413,33,3.142
17414,41,6.745
17415,181,48.358
17416,1,3.192
17417,2,8.607
17418,84,2.562
17419,5,6.875
17420,1,2.002
17421,34,3.643
17422,73,18.895
17424,147,36.318
17425,10,18.815
17427,45,2.272
17428,3,2.332
17430,49,12.029
17431,13,3.653
17432,193,5.024
17433,7,6.895
17434,241,44.515
17435,7,4.403
17436,47,82.925
17437,5,23.538
17439,3,2.972
17440,3,28.682
17441,6,8.967
17442,13,2.432
17443,43,2.402
17444,28,6.555
17445,52,16.663
17446,2,2.542
17447,185,47.826
17448,71,59.976
17449,293,9.517
17450,152,28.992
17451,67,3.753
17452,22,11.619
17453,12,5.074
17454,363,134.523
17455,195,5.514
17456,50,49.738
17457,71,34.927
17458,36,6.085
17459,114,3.092
17460,24,20.055
17461,113,41.282
17462,48,8.987
17463,50,13.24
17464,24,4.774
17465,29,3.643
17466,16,2.182
17467,1,2.722
17468,755,349.178
17469,24,2.502
17472,79,7.956
17474,228,67.592
17475,15,2.702
17477,21,7.966
17478,9,6.385
17479,45,10.248
17480,1,6.615
17481,1,3.293
17482,7,2.882
17484,32,3.413
17485,235,2.802
17486,143,11.749
17488,233,94.953
17489,13,4.143
17490,22,7.636
17491,1,16.533
17492,55,2.712
17493,4,21.316
17494,65,48.617
17495,14,10.148
17497,58,2.702
17498,43,4.553
17499,67,20.576
17502,1,4.794
17504,1,9.457
17505,107,22.267
17506,7,5.384
17507,3,22.817
17508,26,9.117
17509,18,3.853
17510,16,10.338
17511,72,23.518
17513,62,3.393
17514,37,12.299
17515,16,6.145
17517,1,5.514
17519,41,27.921
17520,4,6.095
17522,1,8.827
17523,22,3.102
17524,154,22.557
17525,3,15.972
17527,38,4.934
17531,1,2.422
17532,19,2.622
17533,5,8.527
17534,24,2.272
17535,178,111.456
17536,14,6.995
17537,30,27.781
17539,17,35.097
17540,21,2.972
17542,53,3.263
17543,127,17.744
17544,1,5.534
17545,12,6.345
17546,13,23.288
17547,1,3.703
17548,1,14.091
17550,27,2.302
17551,52,17.003
17552,1,4.804
17555,29,5.494
17557,103,6.075
17558,1,6.465
17559,46,3.102
17561,1,3.643
17562,17,3.623
17563,27,11.259
17564,18,10.428
17565,67,7.506
17568,17,3.172
17569,258,41.843
17570,36,3.142
17571,2,5.114
17572,53,14.511
17573,191,50.449
17574,21,2.582
17575,33,43.654
17576,57,2.942
17577,62,3.022
17578,16,5.304
17582,25,3.423
17583,36,4.704
17584,1,2.392
17585,2,2.382
17587,3,9.337
17588,46,18.164
17589,5,5.274
17590,1,2.042
17591,30,4.073
17592,56,5.985
17594,1,5.254
17595,9,44.264
17601,76,4.043
17604,59,20.206
17605,1,2.552
17606,5,2.112
17607,21,7.896
17608,1,8.537
17609,87,9.037
17610,31,5.975
17611,87,3.853
17614,39,2.152
17615,22,5.474
17616,105,3.993
17617,4,2.552
17619,2,3.913
17622,190,61.028
17623,4,14.922
17628,33,9.527
17630,10,77.13
17631,15,12.76
17632,3,10.688
17634,52,13.601
17635,1,8.837
17637,20,38.7
17638,1,15.252
17640,2,4.033
17641,2,2.182
17642,2,3.733
17643,474,187.125
17645,11,4.724
17646,15,39.471
17647,24,6.035
17648,1,3.263
17649,1,2.412
17650,51,10.358
17655,1,4.083
17657,62,7.246
17658,21,17.574
17666,19,6.405
17667,24,36.398
17668,29,3.453
17669,17,13.08
17670,1,4.213
17674,2,7.616
17676,39,4.093
17677,26,6.405
17679,1,3.883
17681,17,2.772
17683,4,11.149
17685,11,2.412
17686,36,8.667
17688,21,9.558
17689,1,4.003
17691,104,5.314
17692,1,3.863
17693,4,6.555
17701,41,3.673
17702,7,2.762
17703,9,2.922
17704,23,18.885
17705,16,4.794
17706,1,5.184
17707,2,14.571
17708,172,17.524
17709,1,3.413
17710,76,9.698
17711,16,24.809
17713,44,6.125
17715,6,4.934
17717,32,21.597
17718,32,7.486
17719,20,2.502
17721,24,5.714
17725,15,18.064
17726,46,9.207
17727,88,3.162
17728,3,9.027
17730,121,49.769
17734,176,156.072
17735,15,4.784
17736,27,12.78
17739,87,23.348
17740,108,30.644
17742,43,6.955
17743,73,2.402
17744,31,12.6
17746,2,2.652
17747,17,13.741
17748,62,12.6
17751,69,3.283
17755,15,6.355
17759,35,2.112
17760,49,7.416
17761,3,3.583
17762,8,2.032
17763,1,19.075
17764,30,2.562
17765,22,8.667
17766,71,5.885
17767,36,2.642
17768,18,7.326
17769,1,3.463
17773,1,2.492
17779,240,44.856
17780,3,7.066
17786,10,20.887
17792,13,2.052
17793,2,2.462
17794,6,2.222
17795,2,2.642
17796,23,3.523
17797,9,6.545
17798,123,26.431
17799,1,5.194
17800,1,3.303
17801,3,5.765
17802,33,2.062
17805,4,2.252
17806,17,2.682
17807,1,2.812
17808,302,149.908
17810,29,2.962
17812,1,13.511
17813,54,3.483
17815,2,10.488
17819,77,25.18
17820,63,2.602
17821,8,2.472
17823,7,3.062
17825,1,24.049
17828,1,8.677
17832,1,16.953
17834,32,4.534
17835,11,4.884
17836,47,50.33
17837,44,5.274
17842,1,7.066
17844,46,6.645
17846,92,126.46
17847,65,13
17849,228,129.392
17851,63,12.31
17852,59,3.203
17854,5,13.461
17855,3,14.081
17856,6,8.417
17857,18,2.732
17858,9,2.092
17859,7,3.793
17862,19,35.448
17863,2,7.756
17866,31,9.478
17867,1,3.183
17868,2,3.072
17869,50,3.703
17870,1,2.482
17874,1,5.604
17875,1,3.112
17878,131,8.767
17880,45,2.522
17883,24,4.293
17884,36,4.844
17886,114,3.132
17888,10,2.002
17889,162,16.873
17890,222,25.88
17891,12,3.963
17892,21,5.484
17893,68,4.474
17894,128,7.166
17895,8,3.863
17896,40,45.166
17897,16,2.532
17900,60,2.382
17901,25,6.095
17902,164,2.182
17903,39,2.552
17904,37,3.523
17905,423,110.337
17906,42,8.927
17907,149,20.386
17908,154,19.636
17909,3,2.932
17910,268,128.282
17911,2,4.353
17912,11,6.615
17914,69,9.458
17916,130,25.49
17918,3,5.534
17919,385,45.976
17920,139,36.339
17921,55,14.892
17922,10,9.878
17924,2,2.012
17925,9,11.599
17927,49,8.236
17928,227,94.554
17930,174,16.543
17931,121,26.641
17932,18,10.198
17933,43,11.919
17934,112,3.343
17935,42,2.122
17936,67,4.484
17937,2,7.336
17938,121,5.795
17939,30,8.737
17940,8,4.213
17941,121,14.892
17942,174,2.282
17943,12,2.172
17944,98,4.113
17945,145,5.464
17946,28,2.202
17947,90,2.812
17949,4,14.581
17952,12,5.114
17953,130,7.726
17954,2,12.18
17955,68,3.032
17956,17,4.954
17957,171,2.712
17958,197,7.446
17959,209,3.213
17960,42,6.295
17961,247,11.719
17962,24,3.052
17963,155,7.056
17964,249,6.185
17965,242,159.606
17967,145,40.512
17968,1,2.112
17969,5,25.06
17971,118,2.572
17972,53,4.163
17974,170,8.797
17975,5,3.373
17976,104,10.608
17979,245,6.945
17980,143,6.965
17981,102,3.983
17984,141,41.633
17985,35,4.433
17986,57,18.044
17987,137,2.932
17988,311,47.097
17989,168,6.935
17990,3,4.413
17991,1,2.992
17992,165,8.116
17993,103,4.634
17994,66,5.885
17995,223,8.827
17996,69,2.802
17997,64,2.762
17999,21,2.622
18000,1,3.883
18001,1,19.936
18002,102,46.146
18006,202,4.804
18009,7,4.053
18010,2,2.162
18012,162,8.186
18013,185,12.31
18014,312,43.544
18015,132,5.855
18017,15,23.869
18018,111,76.85
18019,37,34.787
18020,1048,319.24
18021,72,2.062
18022,77,18.314
18023,51,3.873
18024,172,25.64
18025,84,14.291
18026,5,2.192
18027,83,50.69
18032,40,21.707
18034,11,38.81
18036,1,2.142
18037,26,6.865
18039,14,36.429
18041,289,49.309
18042,88,33.516
18044,95,9.578
18046,126,19.515
18047,61,2.302
18048,139,38.741
18052,5,11.669
18054,75,4.734
18055,63,3.303
18056,76,13.701
18058,1,21.167
18063,188,10.979
18064,111,2.012
18068,67,15.022
18069,48,12.3
18070,9,3.343
18071,3,9.848
18072,17,4.814
18073,10,5.945
18076,3,6.015
18077,26,2.442
18079,23,3.092
18080,55,16.383
18081,35,2.422
18083,3,9.948
18084,1,8.757
18086,1,13.741
18087,178,93.143
18088,4,2.972
18089,90,25.94
18091,1010,407.759
18094,2,16.533
18095,8,6.945
18096,3,7.146
18097,1,5.154
18098,50,2.892
18101,2,4.674
18102,194,20.026
18103,12,4.624
18104,1,2.102
18105,46,14.531
18110,62,3.082
18112,7,2.172
18114,73,51.45
18118,30,8.727
18119,1,9.067
18120,29,3.793
18121,54,3.713
18122,179,88.82
18123,97,15.432
18124,149,5.074
18125,19,25.049
18126,17,10.878
18127,1,3.383
18128,227,200.084
18130,28,27.411
18131,31,2.582
18133,3,6.215
18134,18,7.506
18135,13,2.472
18136,4,5.384
18138,16,14.501
18140,7,5.094
18141,2,3.453
18144,20,19.745
18145,43,2.462
18146,36,7.546
18147,23,2.212
18151,96,7.125
18154,68,33.496
18155,1,2.312
18156,69,56.994
18159,2,2.492
18160,116,18.604
18161,3,7.856
18164,83,70.534
18165,13,7.736
18167,43,35.217
18168,6,84.795
18169,15,61.227
18170,353,178.816
18171,1,2.792
18172,29,17.473
18173,121,73.946
18174,1,10.258
18175,26,4.423
18176,2,2.162
18178,4,4.844
18182,1,3.052
18183,2,5.054
18184,49,7.996
18185,102,5.764
18186,64,6.185
18188,96,55.303
18189,509,134.533
18190,59,8.767
18191,51,12.43
18192,9,30.864
18194,1,9.377
18195,25,18.264
18196,40,12.019
18197,1,2.052
18198,3,13.791
18199,34,3.863
18200,2,16.302
18204,25,13.48
18205,2,2.282
18207,6,6.945
18208,20,15.432
18209,17,3.993
18210,8,5.194
18211,1,5.484
18212,111,24.899
18213,1,4.994
18214,11,2.192
18216,101,30.534
18217,1,2.402
18218,46,3.633
18219,1,2.662
18220,17,2.572
18221,40,19.335
18222,141,14.841
18223,59,5.344
18224,18,3.913
18225,3,2.472
18229,67,36.859
18230,49,2.502
18231,149,60.027
18232,11,15.172
18235,44,25.21
18237,8,9.007
18238,192,59.386
18239,189,25.32
18240,27,12.089
18241,22,4.033
18242,248,34.577
18244,3,20.796
18245,131,60.627
18249,26,40.301
18250,26,5.044
18251,132,6.695
18252,18,58.325
18253,6,9.287
18255,14,3.102
18256,215,14.321
18259,53,14.371
18260,6,27.902
18262,1,2.272
18263,19,38.96
18264,153,12.9
18266,61,8.767
18267,30,2.492
18268,165,4.263
18269,2,2.842
18272,74,12.179
18273,49,2.642
18274,1,2.532
18275,42,4.674
18276,128,11.709
18278,40,7.266
18279,14,25.57
18280,4,11.929
18281,91,53.542
18282,73,8.086
18283,3,9.497
18284,3,8.176
18285,72,64.39
18286,104,6.685
18287,201,30.684
18288,127,3.713
18289,8,3.102
18290,19,5.424
18291,14,2.862
18292,98,2.802
18293,5,2.472
18294,104,4.413
18296,69,3.263
18298,42,4.433
18299,4,2.112
18300,2,2.132
18301,1,2.412
18302,74,4.844
18303,233,28.382
18304,466,76.92
18305,173,36.058
18306,2,3.162
18307,39,11.889
18308,208,101.509
18310,54,2.812
18311,3,3.273
18312,67,4.103
18313,165,20.916
18314,6,5.394
18315,2,15.482
18316,107,5.774
18317,62,5.985
18321,137,10.028
18322,121,7.155
18323,1,2.202
18324,30,5.574
18327,4,14.951
18330,5,2.852
18331,280,64.089
18332,178,42.432
18333,117,7.796
18334,51,9.838
18335,60,2.522
18336,129,31.684
18337,145,22.587
18338,144,14.731
18339,83,9.097
18340,290,26.951
18341,52,2.322
18342,14,4.874
18343,20,7.236
18344,70,4.503
18346,112,15.041
18347,81,4.784
18348,30,10.078
18349,47,2.132
18350,134,21.426
18351,100,6.635
18352,18,2.852
18353,140,29.132
18355,108,26.771
18356,123,11.909
18357,1,2.002
18358,91,2.372
18359,224,73.787
18360,110,2.812
18361,4,6.305
18362,2,7.496
18363,8,3.433
18364,133,35.277
18365,15,4.804
18366,10,16.493
18367,115,26.821
18368,1,7.726
18369,1,4.073
18370,3,7.005
18371,132,45.425
18372,1,3.072
18373,108,33.306
18375,55,22.577
18376,2,2.852
18377,61,47.927
18378,107,36.838
18379,70,16.082
18380,30,8.537
18381,1,4.203
18382,115,4.914
18384,59,4.453
18385,73,18.274
18387,17,5.424
18388,31,2.212
18389,2,5.494
18390,60,13.52
18392,23,8.176
18394,259,117.019
18397,103,40.891
18398,100,29.292
18399,30,7.556
18401,3,16.831
18402,5,4.313
18403,99,45.891
18404,133,25.928
18405,24,2.802
18406,11,26.578
18407,32,3.943
18408,60,20.394
18410,20,4.353
18413,33,2.342
18415,74,6.484
18416,27,3.873
18417,222,10.037
18419,23,2.212
18420,53,3.372
18421,4,6.374
18422,200,23.736
18423,1,8.035
18424,51,17.872
18425,1,4.853
18427,35,18.442
18428,112,4.333
18429,1,4.823
18430,65,28.809
18432,8,11.618
18436,68,9.937
